keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
indihome,2020-10-14 00:06:16,IndiHome,IndiHome,Halo Kak Ibnu maaf atas ketidaknyamanannya Doru lakukan pengecekkan pada layanan IndiHome yang Kakak gunakan saat ini terkena dampak dari pemeliharaan jaringan di lokasinya dan sedang dalam proses penanganan oleh tim terkait Kami upayakan layanan Indi 1 2,0,0,https://twitter.com/twitter/statuses/1316168410380804096,,IndiHomeDigitalMedia
indihome,2020-10-14 00:05:56,adeliayuuu,Adel 🦄,Indihome knp si sinyalnya ga stabil mulu dari kmaren buat zoom putus2 mulu aelah,0,0,https://twitter.com/twitter/statuses/1316168325135699968,"Jawa Timur, Indonesia",Twitter for iPhone
indihome,2020-10-14 00:05:15,IndiHome,IndiHome,Selamat pagi Kak Prully maaf atas ketidaknyamanannya ya Kak Perihal kendalanya silakan informasikan nomor layanan atas nama layanan dan nomor HP aktifnya via DM terlebih dahulu guna dibantu pengecekan lebih lanjut ya Kak Ditunggu Kak Terima kasih Yaya,0,0,https://twitter.com/twitter/statuses/1316168154645753864,,IndiHomeDigitalMedia
indihome,2020-10-14 00:04:44,pupuuuttttt,Pupuuuttttt,Indihome ku gangguan,0,0,https://twitter.com/twitter/statuses/1316168021065383936,"Kalimantan Tengah, Indonesia",Twitter for Android
indihome,2020-10-14 00:04:00,from_yongkk,INTAN 🦊,WKWKWKWKWKKW pada kenapa sih,0,0,https://twitter.com/twitter/statuses/1316167837539475456,"Seoul, Republic of Korea",Twitter for Android
indihome,2020-10-14 00:03:49,26feb2018,Ini aak,tolong pak saya ada virtual conference,0,0,https://twitter.com/twitter/statuses/1316167793398616064,,Twitter Web App
indihome,2020-10-14 00:03:44,doughnutjco,celine,lo apa ga kasian ama gue tiap hari mention lo trs hah sampah,0,0,https://twitter.com/twitter/statuses/1316167771122622464,Singapore,Twitter for iPhone
indihome,2020-10-14 00:03:40,Novel2111,Novel Ruchendy,Tolong dong internet sama di rumah saya ga jalan dr tadi subuh nelp 147 sibuk terus no 02122713277,0,0,https://twitter.com/twitter/statuses/1316167754689384449,Jakarta,Twitter for Android
indihome,2020-10-14 00:03:24,big_oxenn,smtg in ur eyes,galak cuek dingin ew sok perhatian indihome,0,0,https://twitter.com/twitter/statuses/1316167685445574656,somewhere on the earth,Twitter for Android
indihome,2020-10-14 00:03:17,doughnutjco,celine,mesti banget nih pagi siang sore malem gangguan,0,0,https://twitter.com/twitter/statuses/1316167658950156289,Singapore,Twitter for iPhone
indihome,2020-10-14 00:02:41,prullyadl,-,indihome lg knpsi aduh dr semalem gbs dipake tolong dong,0,0,https://twitter.com/twitter/statuses/1316167505228886016,Bekasi,Twitter for iPhone
indihome,2020-10-14 00:02:34,99KYE0,— Natt : PAGI SEMUA,Indihome yok baik hati ya GUA MAU CX YA ANJIM,0,0,https://twitter.com/twitter/statuses/1316167478666387456,05’ | she/her,Twitter for iPhone
indihome,2020-10-14 00:01:38,MiMi_FBI,MiMi FBI,Kami senantiasa berupaya meningkatkan kualitas layanan demi menghadirkan pengalaman terbaik bagi seluruh pelanggan Kenyamanan Pelanggan adalah prioritas IndiHome,12,61,https://twitter.com/twitter/statuses/1316167243714052097,Surakarta,Twitter for Android
indihome,2020-10-14 00:01:26,TAKEMEOUTON1GHT,reihan,indihome bgt,0,0,https://twitter.com/twitter/statuses/1316167192266768387,17,Twitter for Android
indihome,2020-10-14 00:01:25,ellysgitaa,E!,Saya butuhnya hari ini Secepat mungkin untuk bisa diperbaiki Saya banyak kerjaan gabisa ditunggu sampai besom jam 16 00,0,0,https://twitter.com/twitter/statuses/1316167186403135488,near earth,Twitter for Android
indihome,2020-10-14 00:01:21,yamkiciw,ndang' || isi pinned a,kenapa indihome,0,0,https://twitter.com/twitter/statuses/1316167172696145921,she||05,Twitter for Android
indihome,2020-10-14 00:00:41,rxdidntsleep,radi,salah indihome,0,0,https://twitter.com/twitter/statuses/1316167005003632641,Singapore,Twitter for iPhone
indihome,2020-10-14 00:00:31,Cellopngmn,Marcello Pangemanan,mau ntn brazil aja lama bgt loadingnya indihome ler ler,0,0,https://twitter.com/twitter/statuses/1316166961865211904,"ÜT: -6.316525,106.678894",Twitter for iPhone
indihome,2020-10-13 23:59:29,jaejaehyunn,zia🐥✨,panggil aku jodoh jaehyun bukan zia,0,0,https://twitter.com/twitter/statuses/1316166700690153473,,Twitter for iPhone
indihome,2020-10-13 23:59:24,ajenomalfoy,JAMALUDIN | marga gue uciha mau apa lo,SUMPAH INDIHOME LO KENAPA SENSI MULU KE GUE DAH,0,0,https://twitter.com/twitter/statuses/1316166682369388544,haechan heart,Twitter for Android
indihome,2020-10-13 23:59:24,sijinone,𝓫𝔂,dikasih hati minta keju,0,0,https://twitter.com/twitter/statuses/1316166678577725441,diinjek,Twitter for iPhone
indihome,2020-10-13 23:59:09,bwlueming,jj,Belum diminta manggil baginda,132,2316,https://twitter.com/twitter/statuses/1316166617173118976,,Twitter for Android
indihome,2020-10-13 23:59:01,bamtorie,adist,indihome ya allah kenapa mati mulu,0,0,https://twitter.com/twitter/statuses/1316166585615216640,SHE ! HER read carrd byf,Twitter for Android
indihome,2020-10-13 23:58:34,priwstine,olivia,kasian bgt PENGGUNA INDIHOME,0,0,https://twitter.com/twitter/statuses/1316166470544486400,,Twitter for iPhone
indihome,2020-10-13 23:58:16,nadnadnadnd,NANAD,sama sama bang,0,0,https://twitter.com/twitter/statuses/1316166393423826944,lagi bucin yg di header,Twitter Web App
indihome,2020-10-13 23:58:00,nadnadnadnd,NANAD,bujetttt tapi gamau mager,0,0,https://twitter.com/twitter/statuses/1316166328579846146,lagi bucin yg di header,Twitter Web App
indihome,2020-10-13 23:57:31,tammy_irawan,pujiutami,Udh buat laporan dan udh d benerin smlm thx,0,0,https://twitter.com/twitter/statuses/1316166205581918208,,Twitter for Android
indihome,2020-10-13 23:56:05,Bimbimrose,Bimbim,Confirm sudah bisa digunakan kembali Terima kasih,0,0,https://twitter.com/twitter/statuses/1316165847983910912,,Twitter for Android
indihome,2020-10-13 23:54:47,kktsrgmkh,ＫＥＩ,agak miris dikit yah,0,0,https://twitter.com/twitter/statuses/1316165518450065408,𝓲ꪀ𝓳 ᥇ꪖ᥇𝓳 ꫝꪗ𝓽ꪖꪀ,Twitter for Android
indihome,2020-10-13 23:54:22,callme_jeee,moody,udah kok dah balik normal lgi jaringannya plis jgn sering bermasalah indihome ttp semangatt,0,0,https://twitter.com/twitter/statuses/1316165413865025536,"Medan Kota, Indonesia",Twitter for Android
indihome,2020-10-13 23:54:19,ellysgitaa,E!,Susah amat ngubungin customer service nya Heran gue,0,0,https://twitter.com/twitter/statuses/1316165403001851908,near earth,Twitter for Android
indihome,2020-10-13 23:54:17,IndiHome,IndiHome,pribadi Kakak tetap terjaga Terima kasih Seni 2 2,0,0,https://twitter.com/twitter/statuses/1316165392470077447,,IndiHomeDigitalMedia
indihome,2020-10-13 23:53:53,juliawijayaaaaa,P!nk🍦,Aku tunggu rumah aku dipasangin indihome,0,0,https://twitter.com/twitter/statuses/1316165291370397696,,Twitter for Android
indihome,2020-10-13 23:53:17,vocadochoco,ama,cek DM tolong segera,0,0,https://twitter.com/twitter/statuses/1316165140891365376,,Twitter for Android
indihome,2020-10-13 23:53:02,dvnrdtya,devan | #RESONANCE | #THEALBUM,panggil ak baginda raja,0,0,https://twitter.com/twitter/statuses/1316165076353650688,mostly NCT,Twitter for Android
indihome,2020-10-13 23:52:15,humalazy,skooters,panggil aku baginda raja,0,0,https://twitter.com/twitter/statuses/1316164882681610240,Slytherin,Twitter for Android
indihome,2020-10-13 23:52:11,RinoCahyoNugro1,Rino Cahyo Nugroho,No layanan 121116218891,0,0,https://twitter.com/twitter/statuses/1316164863564025856,,Twitter for Android
indihome,2020-10-13 23:51:30,IndiHome,IndiHome,Kak Umay sebelumnya maaf atas kondisi jaringannya sehingga membuat kurang nyaman Mengenai kendala pada jaringan nya silakan info untuk nomor internet dan nomor HP aktif via DM terlebih dahulu agar Saskia bantu cek jaringan Kakak melalui sistem dan bantu 1 2,0,1,https://twitter.com/twitter/statuses/1316164692197412865,,IndiHomeDigitalMedia
indihome,2020-10-13 23:51:06,pemuja_semesta,Gitaaa,Belum diminta manggil baginda,132,2316,https://twitter.com/twitter/statuses/1316164592272199681,"Selemadeg Timur ,Tabanan, Bali",Twitter for Android
indihome,2020-10-13 23:51:02,pemuja_semesta,Gitaaa,Bg kok jaringannya lemot ya,13,433,https://twitter.com/twitter/statuses/1316164573200707584,"Selemadeg Timur ,Tabanan, Bali",Twitter for Android
indihome,2020-10-13 23:50:51,ajenomalfoy,JAMALUDIN | marga gue uciha mau apa lo,indihome pagi pagi udah bikin kesel,0,0,https://twitter.com/twitter/statuses/1316164530209058818,haechan heart,Twitter for Android
indihome,2020-10-13 23:50:39,ellysgitaa,E!,Tolong dong ini wifi saya dari kamarin tanda seru doang Udah bayar mahal loh saya,0,0,https://twitter.com/twitter/statuses/1316164478388457472,near earth,Twitter for Android
indihome,2020-10-13 23:50:31,itgurlzz,lia,indihome ini suka ngesearch namanya sendiri di twitter ya gue ngetweet td sore dia reply subuh,0,0,https://twitter.com/twitter/statuses/1316164446885048320,she/her | BP2,Twitter for iPhone
indihome,2020-10-13 23:50:09,YOON7IDDIES,⁷🐱🐣 •᷄ɞ•᷅ 🌙💛🍋🐾🍒 (• ε •),Belum diminta manggil baginda,132,2316,https://twitter.com/twitter/statuses/1316164352194404357,,Twitter for Android
indihome,2020-10-13 23:47:59,anaknyabapakocy,ーechaaasu,admin indihome bisa meramal masa depan,0,0,https://twitter.com/twitter/statuses/1316163806163156994,hati mu,Twitter for Android
indihome,2020-10-13 23:47:30,IndiHome,IndiHome,Sore Kak ada yang ingin ditanyakan seputar layanan IndiHome nya Ijal,0,0,https://twitter.com/twitter/statuses/1316163685371580421,,IndiHomeDigitalMedia
indihome,2020-10-13 23:47:02,IndiHome,IndiHome,terhubung tidak dalam jumlah yang cukup banyak karena mempengaruhi akses internetnya Silakan informasikan nomor internet dan nomor HP yang aktif via DM guna dibantu pengecekkan terlebih dahulu Terima kasih Nyil 2 2,0,0,https://twitter.com/twitter/statuses/1316163566890876930,,IndiHomeDigitalMedia
indihome,2020-10-13 23:46:54,jnadnad,nadiya arawinda,duh kenapa sih musim kuliah daring tp wifi sering eror dan mati Apakah saatnya harus di lengserkan Ada saran apa ya,0,0,https://twitter.com/twitter/statuses/1316163534909128704,,Twitter Web App
indihome,2020-10-13 23:46:53,nadzifan,fan,tolong baca dm min,0,0,https://twitter.com/twitter/statuses/1316163532367429633,stone city,Twitter Web App
indihome,2020-10-13 23:46:18,Fadielefem,Fadiel Muhamad,Silahkan cek dm saya bukti transfernya ada,0,0,https://twitter.com/twitter/statuses/1316163384966963200,"Jawa Barat, Indonesia",Twitter for Android
indihome,2020-10-13 23:45:40,MediaKonsumenID,Media Konsumen,Uang Deposit Awal Pendaftaran Indihome Belum dikembalikan cc,0,0,https://twitter.com/twitter/statuses/1316163224656584705,Indonesia,MediaKonsumenID
indihome,2020-10-13 23:45:17,seaside_0,8th,Hpku dari kemarin ga kesambung internet Tersambung tapi ga ada internetnya Padahal semalem pun device yg terhubung cuma 1 laptop aja ini sebenernya yg trouble hpku apa wifinya,0,0,https://twitter.com/twitter/statuses/1316163127789023238,,Twitter for Android
indihome,2020-10-13 23:43:07,pipitcuit82,Pipit,Di rumah ortu kan ga ada hiburan mbapiet Ku inisiatif pasangin intnet TVkabel Di kampung unf cm bs Indihome utk kombo itu As again mrk kasi false record Dibilang permintaan migrasi sy tgl 2 okt Pdhal permintaan migrasi sy di 6okt fyi ke yg lbh mahal,0,0,https://twitter.com/twitter/statuses/1316162580801445888,Surabaya,Twitter for Android
indihome,2020-10-13 23:42:41,bbygirljjk97,☾ moon𐤀.,telat bngt itu dri semalem pls,0,0,https://twitter.com/twitter/statuses/1316162473829965824,,Twitter for Android
indihome,2020-10-13 23:42:12,IndiHome,IndiHome,la setelah melewati estimasi perbaikannya Terima kasih Yasmin 2 2,0,0,https://twitter.com/twitter/statuses/1316162351087988736,,IndiHomeDigitalMedia
indihome,2020-10-13 23:41:49,semangkauwuw,panggil aja adeknya lucas ᴱᴺ⁻⁷ | FANBOI,Morning all akhirnya indihome balik normal makasi sobat,0,0,https://twitter.com/twitter/statuses/1316162257315799041,he/him✨,Twitter for Android
indihome,2020-10-13 23:41:47,IndiHome,IndiHome,ryl10 bih lanjut karena setelah Nuke cek pada history percakapan belum adanya data Kakak Terima kasih Nuke 3 3,0,0,https://twitter.com/twitter/statuses/1316162248189128705,,IndiHomeDigitalMedia
indihome,2020-10-13 23:40:10,peachytan_,Tania,Maapin gk ya,0,0,https://twitter.com/twitter/statuses/1316161842406854656,wakanda,Twitter for Android
indihome,2020-10-13 23:39:42,jisoon007x,olin🐤,lemot bgt inetnyaaaa aku lg drakor elah,0,0,https://twitter.com/twitter/statuses/1316161724093931520,,Twitter for Android
indihome,2020-10-13 23:38:35,DCartoys,Disney Cartoys,Nomer indihome saya 152628209442 sinyal seamlessbtidak ada 3 hari yg lalu sudah lapor ke 147 tapi sampai saat ini belum ada kabar saya mohon untuk membantu saya memecahkan masalah ini,0,0,https://twitter.com/twitter/statuses/1316161443725602817,,Twitter for Android
indihome,2020-10-13 23:37:54,nsywzkaaa,Azk,indihom indihom panggil aku sayangg,0,0,https://twitter.com/twitter/statuses/1316161270865776641,Atlantis,Twitter for Android
indihome,2020-10-13 23:37:23,ANYSann,Anys Abdul Halim,Belum diminta manggil baginda,132,2316,https://twitter.com/twitter/statuses/1316161141249249280,AOR-BKI 📍,Twitter for iPhone
indihome,2020-10-13 23:36:53,TheHighSparrow2,saya_cinta_toto,udah bener WiFi nya makasih ya,0,0,https://twitter.com/twitter/statuses/1316161012744110080,Indonesia,Twitter for Android
indihome,2020-10-13 23:36:36,iniisintaa,selena goezz,ini kenapa lemot ya hhh,0,0,https://twitter.com/twitter/statuses/1316160942225289217,"Jawa Tengah, Indonesia",Twitter for Android
indihome,2020-10-13 23:36:10,hyungwokn,zevealeus,telat lu pergi sana,0,0,https://twitter.com/twitter/statuses/1316160832644902912,"Mazé, France",Twitter for Android
indihome,2020-10-13 23:35:28,BunnyDoy4,caca🐰|Jarang aktip krn tugas😭,Ya ampun dibales,0,0,https://twitter.com/twitter/statuses/1316160656119197696,rumah doyoung,Twitter for Android
indihome,2020-10-13 23:34:34,lgiterbang,Jemaaa🌺,Panggil aku nyonya muda zhong,0,0,https://twitter.com/twitter/statuses/1316160430176268289,nyambat disini moms,Twitter for Android
indihome,2020-10-13 23:34:21,bungaraiaa,Bunga Raia,Kami sudah buatkan tiket laporan gangguan layanan IndiHome Anda Berikut ID Tiketnya MYIN 16026311094260074 Mohon menunggu tiket laporan gangguan layanan IndiHome Anda akan segera kami proses,0,0,https://twitter.com/twitter/statuses/1316160375176359936,🇮🇩,Twitter for Android
indihome,2020-10-13 23:34:17,sasayeppeun,sasaa '21,Indihome rewel bgt mau ngambis woi,0,0,https://twitter.com/twitter/statuses/1316160358315294721,,Twitter for Android
indihome,2020-10-13 23:33:41,itgurlzz,lia,udh bener min,0,0,https://twitter.com/twitter/statuses/1316160208943673344,she/her | BP2,Twitter for iPhone
indihome,2020-10-13 23:33:10,latarbiru,♀pas photo,Kok ga dipanggil baginda sih,0,0,https://twitter.com/twitter/statuses/1316160078085382150,"Bogor, Jawa Barat",Twitter for Android
indihome,2020-10-13 23:32:24,AsadUmay,Asad Umay,kmu berdosa bgt indoghome Msa pagi2 bgini udh ga beress jaringan dah dr kmrn sore loh Org kan lg pd di rmh aja sekolah onlen msa malah tdk berpihak pd rakyat Provider antum kan dpt sokongan dr pemerintah hey saya sdh dukung ini,0,0,https://twitter.com/twitter/statuses/1316159886762283009,"Yogyakarta, Indonesia",Twitter for Android
indihome,2020-10-13 23:31:42,LopoJourney,The Lopo's Journey,jaringan indihome dirumah saya dari kemaren lemot kak bisa dibantu tidak,0,0,https://twitter.com/twitter/statuses/1316159707883528192,,Twitter for Android
indihome,2020-10-13 23:30:08,blueberricandy,Candy,bukan cuma lemot min jaringan nya kalo mlm kadang ilang juga,0,0,https://twitter.com/twitter/statuses/1316159317238665216,"Nusa Tenggara Barat, Indonesia",Twitter for Android
indihome,2020-10-13 23:30:06,ricoklatt,ʀɪᴄᴏ,pagi ini kok jaringannya lemot Ga kaya biasanya,0,0,https://twitter.com/twitter/statuses/1316159306450968576,"Selakau, Kalimantan Barat",Twitter for Android
indihome,2020-10-13 23:30:04,wayanmoding,Wayan Agus Purnomo,halo Indihome sejak dua hari terakhir saya kontak dg CS untuk upgrade speed internet tapi nggak difollow up juga sampai sekarang Tolong dong,0,0,https://twitter.com/twitter/statuses/1316159296967593984,,Twitter for Android
indihome,2020-10-13 23:29:50,YIGUON,!cha ava rl 24hr,Punten Biasanya jaringannya stabil tapi kok kali ini lemot ya,0,0,https://twitter.com/twitter/statuses/1316159240088645632,today is my bday💘,Twitter for Android
indihome,2020-10-13 23:28:06,ryan__vengeance,R.V,Mungkin lagi update jadi Indigo iku poy,0,0,https://twitter.com/twitter/statuses/1316158802601799681,"Surabaya, Indonesia",Twitter for Android
indihome,2020-10-13 23:28:01,sipietz,𝑴𝒂𝒔𝒌𝒔 𝒔𝒂𝒗𝒆 𝒍𝒊𝒗𝒆𝒔,ID Kenapa dg indihome,0,0,https://twitter.com/twitter/statuses/1316158783731630080,📍62,Twitter for Android
indihome,2020-10-13 23:27:27,aulioooong,LI🐣,min udh 2 hari internetnya mati,0,0,https://twitter.com/twitter/statuses/1316158642131922944,,Twitter for Android
indihome,2020-10-13 23:26:15,IndiHome,IndiHome,Selamat Sore Kak Nashwa perihal kendala jaringan lambatnya Boleh di informasikan untuk nomor layanannya yang terdiri dari 12 digit dan di awali dengan angka 1 beserta atas nama pemilik via DM ya guna menjaga data privacy Kakak Ditunggu konfirmasinya ya 1 2,0,0,https://twitter.com/twitter/statuses/1316158338309201921,,IndiHomeDigitalMedia
indihome,2020-10-13 23:24:47,anaknyabapakocy,ーechaaasu,aowkaokwoakwok,0,0,https://twitter.com/twitter/statuses/1316157970858696705,hati mu,Twitter for Android
indihome,2020-10-13 23:24:41,Lie_moestofa88,Lie Mo,iya admin Reset by sistem aja,0,0,https://twitter.com/twitter/statuses/1316157943591571456,,Twitter for Android
indihome,2020-10-13 23:24:01,ludfiftmk,sarjana sejak dini,Panggil saya sayang,0,0,https://twitter.com/twitter/statuses/1316157775844524032,⬇️ Jogja | Info Rasan-Rasan ⬇️,Twitter for Android
indihome,2020-10-13 23:23:38,zheitama,zhei／college!,woi kapan dateng kapan pasang udh sebulan nih T T follow up mulu aja jawabannya,0,0,https://twitter.com/twitter/statuses/1316157680591937536,kaworu's spear of longinus,Twitter for Android
indihome,2020-10-13 23:23:08,shylvialee,shylvia 🧘‍♀️🕉,Beato carlo doakanlah indihome di rumah kami biar gk sering lemot wqwq,7,19,https://twitter.com/twitter/statuses/1316157554918002689,,Twitter for Android
indihome,2020-10-13 23:22:18,pipitcuit82,Pipit,Pelajaran berharga saat kalian melakukan permintaan APAPUN ke pls do record amp note all the timeline yourself Utk mencegah ada catatan aneh timbul setelah permintaan ID,0,0,https://twitter.com/twitter/statuses/1316157343093063680,Surabaya,Twitter for Android
